ticker,Close,Date
zzzXTZ,0.837665021419525,12/18 00:00:00/22
zzzXTZ,0.777251005172729,12/19 00:00:00/22
zzzXTZ,0.806815981864929,12/20 00:00:00/22
zzzXTZ,0.805912017822266,12/21 00:00:00/22
zzzXTZ,0.804668009281158,12/22 00:00:00/22
zzzXTZ,0.802726984024048,12/23 00:00:00/22
zzzXTZ,0.800490975379944,12/24 00:00:00/22
zzzXTZ,0.785989999771118,12/25 00:00:00/22
zzzXTZ,0.795760989189148,12/26 00:00:00/22
zzzXTZ,0.772195994853973,12/27 00:00:00/22
zzzXTZ,0.737330019474030,12/28 00:00:00/22
zzzXTZ,0.740539431571960,12/29 00:00:00/22
zzzXLM,0.088641002774239,11/29 00:00:00/22
zzzXLM,0.089795999228954,11/30 00:00:00/22
zzzXLM,0.087530001997948,12/01 00:00:00/22
zzzXLM,0.088106997311115,12/02 00:00:00/22
zzzXLM,0.086424000561237,12/03 00:00:00/22
zzzXLM,0.087847001850605,12/04 00:00:00/22
zzzXLM,0.086874999105930,12/05 00:00:00/22
zzzXLM,0.086107000708580,12/06 00:00:00/22
zzzXLM,0.084283001720905,12/07 00:00:00/22
zzzXLM,0.085573002696037,12/08 00:00:00/22
zzzXLM,0.085156001150608,12/09 00:00:00/22
zzzXLM,0.085225999355316,12/10 00:00:00/22
zzzXLM,0.083917997777462,12/11 00:00:00/22
zzzXLM,0.084279000759125,12/12 00:00:00/22
zzzXLM,0.083994001150131,12/13 00:00:00/22
zzzXLM,0.083013996481895,12/14 00:00:00/22
zzzXLM,0.081845998764038,12/15 00:00:00/22
zzzXLM,0.074564002454281,12/16 00:00:00/22
zzzXLM,0.075778000056744,12/17 00:00:00/22
zzzXLM,0.076596997678280,12/18 00:00:00/22
zzzXLM,0.073386996984482,12/19 00:00:00/22
zzzXLM,0.075997002422810,12/20 00:00:00/22
zzzXLM,0.075092002749443,12/21 00:00:00/22
zzzXLM,0.075721003115177,12/22 00:00:00/22
zzzXLM,0.075367003679275,12/23 00:00:00/22
zzzXLM,0.074389003217220,12/24 00:00:00/22
zzzXLM,0.073856003582478,12/25 00:00:00/22
zzzXLM,0.075191996991634,12/26 00:00:00/22
zzzXLM,0.074137002229690,12/27 00:00:00/22
zzzXLM,0.071778997778893,12/28 00:00:00/22
zzzXLM,0.072182066738605,12/29 00:00:00/22
zzzANKR,0.021888999268412,11/29 00:00:00/22
zzzANKR,0.022861000150442,11/30 00:00:00/22
zzzANKR,0.022311000153422,12/01 00:00:00/22
zzzANKR,0.022068999707699,12/02 00:00:00/22
zzzANKR,0.021516999229789,12/03 00:00:00/22
zzzANKR,0.021781999617815,12/04 00:00:00/22
zzzANKR,0.021508999168873,12/05 00:00:00/22
zzzANKR,0.021681999787688,12/06 00:00:00/22
zzzANKR,0.020775999873876,12/07 00:00:00/22
zzzANKR,0.021083999425173,12/08 00:00:00/22
zzzANKR,0.020987000316381,12/09 00:00:00/22
zzzANKR,0.021500000730157,12/10 00:00:00/22
zzzANKR,0.021073000505566,12/11 00:00:00/22
zzzANKR,0.020695999264717,12/12 00:00:00/22
zzzANKR,0.021033000200987,12/13 00:00:00/22
zzzANKR,0.020888000726700,12/14 00:00:00/22
zzzANKR,0.020424000918865,12/15 00:00:00/22
zzzANKR,0.018409000709653,12/16 00:00:00/22
zzzANKR,0.018373999744654,12/17 00:00:00/22
zzzANKR,0.018193999305367,12/18 00:00:00/22
zzzANKR,0.016871999949217,12/19 00:00:00/22
zzzANKR,0.017921999096870,12/20 00:00:00/22
zzzANKR,0.017510000616312,12/21 00:00:00/22
zzzANKR,0.017531000077724,12/22 00:00:00/22
zzzANKR,0.017635000869632,12/23 00:00:00/22
zzzANKR,0.017571000382304,12/24 00:00:00/22
zzzANKR,0.017225999385118,12/25 00:00:00/22
zzzANKR,0.017004000023007,12/26 00:00:00/22
zzzANKR,0.016509000211954,12/27 00:00:00/22
zzzANKR,0.015279999934137,12/28 00:00:00/22
zzzANKR,0.015100114047527,12/29 00:00:00/22
zzzADA,0.309372007846832,11/29 00:00:00/22
zzzADA,0.318883001804352,11/30 00:00:00/22
zzzADA,0.314484000205994,12/01 00:00:00/22
zzzADA,0.319406986236572,12/02 00:00:00/22
zzzADA,0.319653987884521,12/03 00:00:00/22
zzzADA,0.322750002145767,12/04 00:00:00/22
zzzADA,0.319516986608505,12/05 00:00:00/22
zzzADA,0.318464010953903,12/06 00:00:00/22
zzzADA,0.310319989919662,12/07 00:00:00/22
zzzADA,0.314842998981476,12/08 00:00:00/22
zzzADA,0.311677008867264,12/09 00:00:00/22
zzzADA,0.312606006860733,12/10 00:00:00/22
zzzADA,0.307711005210876,12/11 00:00:00/22
zzzADA,0.306948989629745,12/12 00:00:00/22
zzzADA,0.312864989042282,12/13 00:00:00/22
zzzADA,0.308133989572525,12/14 00:00:00/22
zzzADA,0.300200998783112,12/15 00:00:00/22
zzzADA,0.264070004224777,12/16 00:00:00/22
zzzADA,0.266900002956390,12/17 00:00:00/22
zzzADA,0.266335010528564,12/18 00:00:00/22
zzzADA,0.252943992614746,12/19 00:00:00/22
zzzADA,0.259007006883621,12/20 00:00:00/22
zzzADA,0.253154009580612,12/21 00:00:00/22
zzzADA,0.256523013114929,12/22 00:00:00/22
zzzADA,0.259429007768631,12/23 00:00:00/22
zzzADA,0.259368002414703,12/24 00:00:00/22
zzzADA,0.259270012378693,12/25 00:00:00/22
zzzADA,0.265296995639801,12/26 00:00:00/22
zzzADA,0.260369986295700,12/27 00:00:00/22
zzzADA,0.248377993702888,12/28 00:00:00/22
zzzADA,0.246079787611961,12/29 00:00:00/22
zzzATOM,10.189475059509276,11/29 00:00:00/22
zzzATOM,10.499136924743652,11/30 00:00:00/22
zzzATOM,10.256523132324221,12/01 00:00:00/22
zzzATOM,10.358304977416992,12/02 00:00:00/22
zzzATOM,10.040152549743652,12/03 00:00:00/22
zzzATOM,10.266463279724119,12/04 00:00:00/22
zzzATOM,10.261436462402344,12/05 00:00:00/22
zzzATOM,10.170246124267578,12/06 00:00:00/22
zzzATOM,9.606064796447754,12/07 00:00:00/22
zzzATOM,9.822476387023926,12/08 00:00:00/22
zzzATOM,9.750948905944824,12/09 00:00:00/22
zzzATOM,9.941336631774902,12/10 00:00:00/22
zzzATOM,9.542969703674316,12/11 00:00:00/22
zzzATOM,9.615249633789062,12/12 00:00:00/22
zzzATOM,9.736172676086426,12/13 00:00:00/22
zzzATOM,9.609139442443848,12/14 00:00:00/22
zzzATOM,9.426628112792969,12/15 00:00:00/22
zzzATOM,8.588583946228027,12/16 00:00:00/22
zzzATOM,8.797897338867188,12/17 00:00:00/22
zzzATOM,8.864653587341309,12/18 00:00:00/22
zzzATOM,8.642580032348633,12/19 00:00:00/22
zzzATOM,8.961080551147461,12/20 00:00:00/22
zzzATOM,8.846571922302246,12/21 00:00:00/22
zzzATOM,8.988634109497070,12/22 00:00:00/22
zzzATOM,8.911080360412598,12/23 00:00:00/22
zzzATOM,8.971211433410645,12/24 00:00:00/22
zzzATOM,9.020415306091309,12/25 00:00:00/22
zzzATOM,9.181097030639648,12/26 00:00:00/22
zzzATOM,9.214447975158691,12/27 00:00:00/22
zzzATOM,9.121023178100586,12/28 00:00:00/22
zzzATOM,9.292377471923828,12/29 00:00:00/22
zzzDOT,5.308930873870850,11/29 00:00:00/22
zzzDOT,5.472571849822998,11/30 00:00:00/22
zzzDOT,5.402163982391357,12/01 00:00:00/22
zzzDOT,5.629522800445557,12/02 00:00:00/22
zzzDOT,5.501038074493408,12/03 00:00:00/22
zzzDOT,5.595656871795654,12/04 00:00:00/22
zzzDOT,5.488790035247803,12/05 00:00:00/22
zzzDOT,5.503151893615723,12/06 00:00:00/22
zzzDOT,5.299137115478516,12/07 00:00:00/22
zzzDOT,5.430400848388672,12/08 00:00:00/22
zzzDOT,5.294414043426514,12/09 00:00:00/22
zzzDOT,5.273628234863281,12/10 00:00:00/22
zzzDOT,5.167613983154297,12/11 00:00:00/22
zzzDOT,5.169508934020996,12/12 00:00:00/22
zzzDOT,5.276955127716064,12/13 00:00:00/22
zzzDOT,5.215209960937500,12/14 00:00:00/22
zzzDOT,5.226642131805420,12/15 00:00:00/22
zzzDOT,4.655857086181641,12/16 00:00:00/22
zzzDOT,4.710334777832031,12/17 00:00:00/22
zzzDOT,4.663687229156494,12/18 00:00:00/22
zzzDOT,4.476758956909180,12/19 00:00:00/22
zzzDOT,4.611708164215088,12/20 00:00:00/22
zzzDOT,4.480146884918213,12/21 00:00:00/22
zzzDOT,4.527610778808594,12/22 00:00:00/22
zzzDOT,4.472083091735840,12/23 00:00:00/22
zzzDOT,4.453764915466309,12/24 00:00:00/22
zzzDOT,4.493043899536133,12/25 00:00:00/22
zzzDOT,4.572048187255859,12/26 00:00:00/22
zzzDOT,4.480312824249268,12/27 00:00:00/22
zzzDOT,4.282458782196045,12/28 00:00:00/22
zzzDOT,4.340191364288330,12/29 00:00:00/22
zzzALGO,0.240555003285408,11/29 00:00:00/22
zzzALGO,0.248300001025200,11/30 00:00:00/22
zzzALGO,0.240749001502991,12/01 00:00:00/22
zzzALGO,0.244507998228073,12/02 00:00:00/22
zzzALGO,0.237915992736816,12/03 00:00:00/22
zzzALGO,0.240112006664276,12/04 00:00:00/22
zzzALGO,0.236687004566193,12/05 00:00:00/22
zzzALGO,0.234093993902206,12/06 00:00:00/22
zzzALGO,0.221570000052452,12/07 00:00:00/22
zzzALGO,0.224718004465103,12/08 00:00:00/22
zzzALGO,0.225716993212700,12/09 00:00:00/22
zzzALGO,0.227486997842789,12/10 00:00:00/22
zzzALGO,0.223086997866630,12/11 00:00:00/22
zzzALGO,0.218654006719589,12/12 00:00:00/22
zzzALGO,0.223528996109962,12/13 00:00:00/22
zzzALGO,0.220916002988815,12/14 00:00:00/22
zzzALGO,0.210501998662949,12/15 00:00:00/22
zzzALGO,0.185553997755051,12/16 00:00:00/22
zzzALGO,0.194595992565155,12/17 00:00:00/22
zzzALGO,0.188841000199318,12/18 00:00:00/22
zzzALGO,0.174174994230270,12/19 00:00:00/22
zzzALGO,0.178975000977516,12/20 00:00:00/22
zzzALGO,0.171881005167961,12/21 00:00:00/22
zzzALGO,0.171766996383667,12/22 00:00:00/22
zzzALGO,0.170121997594833,12/23 00:00:00/22
zzzALGO,0.168378993868828,12/24 00:00:00/22
zzzALGO,0.165871992707253,12/25 00:00:00/22
zzzALGO,0.171503007411957,12/26 00:00:00/22
zzzALGO,0.169974997639656,12/27 00:00:00/22
zzzALGO,0.167241007089615,12/28 00:00:00/22
zzzALGO,0.165526062250137,12/29 00:00:00/22
zzzSOL,13.369733810424805,11/29 00:00:00/22
zzzSOL,14.115445137023926,11/30 00:00:00/22
zzzSOL,13.480968475341797,12/01 00:00:00/22
zzzSOL,13.715640068054199,12/02 00:00:00/22
zzzSOL,13.302457809448242,12/03 00:00:00/22
zzzSOL,13.718218803405762,12/04 00:00:00/22
zzzSOL,13.831112861633301,12/05 00:00:00/22
zzzSOL,14.288854598999023,12/06 00:00:00/22
zzzSOL,13.519653320312500,12/07 00:00:00/22
zzzSOL,13.689222335815430,12/08 00:00:00/22
zzzSOL,13.580187797546388,12/09 00:00:00/22
zzzSOL,13.576995849609377,12/10 00:00:00/22
zzzSOL,13.427809715270996,12/11 00:00:00/22
zzzSOL,13.318544387817385,12/12 00:00:00/22
zzzSOL,13.833986282348633,12/13 00:00:00/22
zzzSOL,14.140525817871094,12/14 00:00:00/22
zzzSOL,14.021511077880859,12/15 00:00:00/22
zzzSOL,12.266606330871582,12/16 00:00:00/22
zzzSOL,12.504404067993164,12/17 00:00:00/22
zzzSOL,12.413120269775391,12/18 00:00:00/22
zzzSOL,11.932655334472656,12/19 00:00:00/22
zzzSOL,12.280514717102051,12/20 00:00:00/22
zzzSOL,12.128985404968262,12/21 00:00:00/22
zzzSOL,11.794829368591309,12/22 00:00:00/22
zzzSOL,11.786166191101074,12/23 00:00:00/22
zzzSOL,11.444275856018066,12/24 00:00:00/22
zzzSOL,11.387903213500977,12/25 00:00:00/22
zzzSOL,11.306611061096191,12/26 00:00:00/22
zzzSOL,11.085430145263672,12/27 00:00:00/22
zzzSOL,9.755906105041504,12/28 00:00:00/22
zzzSOL,9.407433509826660,12/29 00:00:00/22
zzzSHIB,0.000009000000318,11/29 00:00:00/22
zzzSHIB,0.000009000000318,11/30 00:00:00/22
zzzSHIB,0.000009000000318,12/01 00:00:00/22
zzzSHIB,0.000009000000318,12/02 00:00:00/22
zzzSHIB,0.000009000000318,12/03 00:00:00/22
zzzSHIB,0.000009000000318,12/04 00:00:00/22
zzzSHIB,0.000009000000318,12/05 00:00:00/22
zzzSHIB,0.000009000000318,12/06 00:00:00/22
zzzSHIB,0.000009000000318,12/07 00:00:00/22
zzzSHIB,0.000009000000318,12/08 00:00:00/22
zzzSHIB,0.000009000000318,12/09 00:00:00/22
zzzSHIB,0.000009000000318,12/10 00:00:00/22
zzzSHIB,0.000009000000318,12/11 00:00:00/22
zzzSHIB,0.000009000000318,12/12 00:00:00/22
zzzSHIB,0.000009000000318,12/13 00:00:00/22
zzzSHIB,0.000009000000318,12/14 00:00:00/22
zzzSHIB,0.000009000000318,12/15 00:00:00/22
zzzSHIB,0.000007999999980,12/16 00:00:00/22
zzzSHIB,0.000007999999980,12/17 00:00:00/22
zzzSHIB,0.000009000000318,12/18 00:00:00/22
zzzSHIB,0.000007999999980,12/19 00:00:00/22
zzzSHIB,0.000007999999980,12/20 00:00:00/22
zzzSHIB,0.000007999999980,12/21 00:00:00/22
zzzSHIB,0.000007999999980,12/22 00:00:00/22
zzzSHIB,0.000007999999980,12/23 00:00:00/22
zzzSHIB,0.000007999999980,12/24 00:00:00/22
zzzSHIB,0.000007999999980,12/25 00:00:00/22
zzzSHIB,0.000007999999980,12/26 00:00:00/22
zzzSHIB,0.000007999999980,12/27 00:00:00/22
zzzSHIB,0.000007999999980,12/28 00:00:00/22
zzzSHIB,0.000008170079127,12/29 00:00:00/22
zzzXYO,0.004298000130802,11/29 00:00:00/22
zzzXYO,0.004449999891221,11/30 00:00:00/22
zzzXYO,0.004344999790192,12/01 00:00:00/22
zzzXYO,0.004315999802202,12/02 00:00:00/22
zzzXYO,0.004242000170052,12/03 00:00:00/22
zzzXYO,0.004393000155687,12/04 00:00:00/22
zzzXYO,0.004313999786973,12/05 00:00:00/22
zzzXYO,0.004261000081897,12/06 00:00:00/22
zzzXYO,0.004106999840587,12/07 00:00:00/22
zzzXYO,0.004182999953627,12/08 00:00:00/22
zzzXYO,0.004230999853462,12/09 00:00:00/22
zzzXYO,0.004226000048220,12/10 00:00:00/22
zzzXYO,0.004157999996096,12/11 00:00:00/22
zzzXYO,0.004110999871045,12/12 00:00:00/22
zzzXYO,0.004168999847025,12/13 00:00:00/22
zzzXYO,0.004131000023335,12/14 00:00:00/22
zzzXYO,0.004676000215113,12/15 00:00:00/22
zzzXYO,0.004038000013679,12/16 00:00:00/22
zzzXYO,0.003986999858171,12/17 00:00:00/22
zzzXYO,0.003961000125855,12/18 00:00:00/22
zzzXYO,0.003698999993503,12/19 00:00:00/22
zzzXYO,0.003715999890119,12/20 00:00:00/22
zzzXYO,0.003603999968618,12/21 00:00:00/22
zzzXYO,0.003587000072002,12/22 00:00:00/22
zzzXYO,0.003563999896869,12/23 00:00:00/22
zzzXYO,0.003723999951035,12/24 00:00:00/22
zzzXYO,0.003693999955431,12/25 00:00:00/22
zzzXYO,0.003665999975055,12/26 00:00:00/22
zzzXYO,0.003602999961004,12/27 00:00:00/22
zzzXYO,0.003262999933213,12/28 00:00:00/22
zzzXYO,0.003374567255378,12/29 00:00:00/22
zzzARPA,0.027645999565720,11/29 00:00:00/22
zzzARPA,0.028865000233054,11/30 00:00:00/22
zzzARPA,0.027907999232411,12/01 00:00:00/22
zzzARPA,0.028800999745726,12/02 00:00:00/22
zzzARPA,0.028086999431252,12/03 00:00:00/22
zzzARPA,0.028792999684811,12/04 00:00:00/22
zzzARPA,0.028331000357866,12/05 00:00:00/22
zzzARPA,0.028715999796987,12/06 00:00:00/22
zzzARPA,0.027481000870466,12/07 00:00:00/22
zzzARPA,0.028358999639749,12/08 00:00:00/22
zzzARPA,0.028749000281096,12/09 00:00:00/22
zzzARPA,0.029075000435114,12/10 00:00:00/22
zzzARPA,0.028783999383449,12/11 00:00:00/22
zzzARPA,0.028942000120878,12/12 00:00:00/22
zzzARPA,0.029293000698090,12/13 00:00:00/22
zzzARPA,0.029292000457644,12/14 00:00:00/22
zzzARPA,0.029330000281334,12/15 00:00:00/22
zzzARPA,0.025981999933720,12/16 00:00:00/22
